country,France,Italy,Spain,US,United Kingdom
01.05.2020,0.8252369275618044,1.035758756123616,0.8395669406204778,2.83584364575002,2.7601347889414702
02.05.2020,0.7421819439492122,0.9921443267205369,0.7250926323772955,2.696601295426943,2.6549456008327548
03.05.2020,0.7165441656979752,0.9169869613099648,0.6634428986647105,2.601781157778967,2.563268705781006
04.05.2020,0.4391382601809652,0.8740902954073914,0.5732677169525778,2.53167137795852,2.3949805420456713
05.05.2020,0.2628087543860724,0.7967547945286226,0.5704260958581363,2.468389904802607,2.255479619057892
06.05.2020,0.7288146269298598,0.7457094879771521,0.48998384283873203,2.381406872912604,2.071998019859953
07.05.2020,0.685047671067835,0.7076790974119189,0.5279781873966531,2.2971418263841854,1.9320907052119765
08.05.2020,0.6833817524431838,0.6588761578567288,0.4997317756287844,2.1418358885845583,1.7670258627803526
09.05.2020,0.6590508606634852,0.59925797744428,0.4552767291321523,2.068810614925978,1.6639445925361271
10.05.2020,0.6487131967995977,0.5569560142467427,0.44629585327596594,1.9748077474656252,1.594533820289723
11.05.2020,0.6268594955578684,0.5226942015113076,0.6069980558215159,1.8867106623152572,1.5815831259698838
12.05.2020,0.5937887587982018,0.5413496525917877,0.557943159100871,1.8444942457700033,1.5338435616597461
13.05.2020,0.2921748529673476,0.501853184080824,0.5344805625406884,1.7633650860388548,1.470585434671383
14.05.2020,0.2831041847974632,0.47233315521528335,0.5147656469827094,1.7074594044304894,1.3703736596858334
15.05.2020,0.2808414335707468,0.43503364295773356,0.46382339932772093,1.6496255209836335,1.317248160313371
16.05.2020,0.27110462430938276,0.4196297036988817,0.44956756787096186,1.6163103222562842,1.2990741050778953
17.05.2020,0.26215352248513224,0.4100414389062511,0.40023994427395415,1.594491489076791,1.2545164241072617
18.05.2020,0.2718377011861785,0.39010432353808305,0.2599626367487689,1.6040650485059555,1.1717850558061822
19.05.2020,0.2509406663348562,0.35040490861733403,0.24923685441731802,1.550786605425919,1.1337463443163132
20.05.2020,0.2470909663418102,0.3349653214461381,0.23971772866431534,1.5557766049083597,1.0818877980940143
21.05.2020,0.21696501284467337,0.3114980343552326,0.21629194362082999,1.521833680953981,1.0658595516137408
22.05.2020,0.23528281475723153,0.30182631662539083,0.2858213078954527,1.4875189677147052,1.0262584341285392
23.05.2020,0.24491135166144032,0.28779075083743944,0.2822086604500996,1.42977115804275,0.9845943800267257
24.05.2020,0.19994084824965289,0.2779660009011177,0.31147345829834844,1.4252674450710454,0.9496708069244642
25.05.2020,0.19023047095802936,0.2680313859537525,0.232706643449097,1.3771332229044961,0.8837377176463775
26.05.2020,0.17067274493098786,0.24125626288625038,0.25825219954879874,1.3441615847036128,0.7918972335589534
27.05.2020,0.1464223002259093,0.23553644951549596,0.22636073396356843,1.290634337280135,0.7316965271914526
28.05.2020,0.38372386579292034,0.2318491605922953,0.2963398057183752,1.238135751844355,0.6777697128873781
29.05.2020,0.3698866112745004,0.22280825051126554,0.22630392106053315,1.2307451600495314,0.642092472523556
30.05.2020,0.4631678045522614,0.20659999141826327,0.23771613874910033,1.2396312542855428,0.6157934074245416
31.05.2020,0.5144985088084567,0.1939682424789684,0.22344003071021376,1.2148279248822895,0.5966042630665841
01.06.2020,0.5197463291504822,0.1875857643966353,0.25546484218540366,1.1913571971333148,0.5834837045537234
02.06.2020,0.45171549970788316,0.18242507700415858,0.22086116501482073,1.189344640319891,0.5692547442505566
03.06.2020,0.1967230936979966,0.16587687522272251,0.24432019269171107,1.1797555059431097,0.5399471110696351
04.06.2020,0.27076765093014815,0.1400395176626852,0.16458613383983262,1.2172828017403858,0.5091335909485318
05.06.2020,0.26897462556196305,0.13985154728211632,0.14395139078809044,1.2107355461340794,0.4845520723403865
06.06.2020,0.17579712610057394,0.13070933313260222,0.1238713754837388,1.1743443460359348,0.46545566494550694
07.06.2020,0.18365915076940012,0.12224875964786312,0.12309084707909117,1.154226077543783,0.44456936153463744
08.06.2020,0.1734570784587113,0.12700760752366524,0.12348266051939986,1.1362969653979165,0.42335317612543893
09.06.2020,0.26255039799735685,0.12471015734745335,0.12067237161670388,1.1259034821401397,0.4042816220631173
10.06.2020,0.5501506280594678,0.11732277623964363,0.11575195798358183,1.1331413820166978,0.393691109542944
11.06.2020,0.24466808608302998,0.12947428766375962,0.12107545453192707,1.0762772742819209,0.3795952556295213
12.06.2020,0.26003690601967727,0.10771300766420058,0.13174647310287163,1.0554806160457617,0.3750013718019721
13.06.2020,0.25380508440393723,0.11218408840109831,0.13532518868292884,1.0718466026292526,0.3789513949890499
14.06.2020,0.25692404385398154,0.12060201996332635,0.14005869807432328,1.069732478315998,0.38261342465330206
15.06.2020,0.24654972646611903,0.1217249005606328,0.14078232649331665,1.088840077930691,0.37755234718015745
16.06.2020,0.2538293239537786,0.11718433845298153,0.13888246843102828,1.10664261742723,0.3720258470706099
17.06.2020,0.24319179132070218,0.12466327105262745,0.14110049534297694,1.1307034240123026,0.3606329645029418
18.06.2020,0.258746671719251,0.12158063608415358,0.15007799427530827,1.1579815542120013,0.3599756681116934
19.06.2020,0.25668956643726876,0.10284211867459667,0.1384116297593422,1.1798567805032394,0.35508383628021617
20.06.2020,0.26478025815461537,0.09777044784425724,0.13626783369291434,1.2159142483944636,0.34252810140769696
21.06.2020,0.2609056187187416,0.09079654314091054,0.13672710366816965,1.2493332756751179,0.33214339865628195
22.06.2020,0.2611548048484493,0.08588979284442526,0.13958461196786373,1.2925915623407818,0.3239513916892977
23.06.2020,0.26277730994389803,0.08000929087819393,0.14114073561189167,1.366100850417014,0.31243737478789546
24.06.2020,0.2464527071302367,0.09479302540890677,0.1397210344638705,1.4057239924988434,0.2999286891498726
25.06.2020,0.2222757440512855,0.0925731773500446,0.12869276269341093,1.4547522716915886,0.2824595939139039
26.06.2020,0.25509147097399293,0.11664798790657156,0.1349975203123031,1.5414173716816406,0.2640195642106527
27.06.2020,0.24228168110968457,0.11122074138121442,0.14638182818711037,1.5722517233823534,0.2617791312559498
28.06.2020,0.18923722959639716,0.10814215805929595,0.1442868692484919,1.6525171980876743,0.25027511113233347
29.06.2020,0.22447465384802268,0.10239493129644675,0.1423141213030545,1.6965465769764816,0.23581069309446098
30.06.2020,0.205757015433026,0.10406972909404545,0.14521286608434722,1.7309778453031466,0.21109931555218608
01.07.2020,0.2559855260881033,0.08036397699374272,0.1481121958100396,1.7755082472637984,0.1748086842681345
02.07.2020,0.27543376894612376,0.0746280275472261,0.1503915705151271,1.831140805326093,0.1397763221485034
03.07.2020,0.22346752096352812,0.07265171051640602,0.1514522394291356,1.8093974853426629,0.13250049418801385
04.07.2020,0.2167475176081779,0.07615277693578475,0.11895131021373949,1.808074892383979,0.13175556102947256
05.07.2020,0.24613944310452537,0.07716289697016838,0.10164532838099367,1.8335026654633264,0.13715405249431184
06.07.2020,0.27114739405729127,0.08197097134843577,0.16109133489005736,1.815128918553135,0.12356301072132125
07.07.2020,0.27139129859713024,0.08162733823188846,0.16316744297807445,1.818631241028837,0.13233955860084265
08.07.2020,0.25856066554076584,0.08221525665439121,0.16263199671612752,1.840427330779127,0.16104419476337184
09.07.2020,0.25139459970308015,0.08291378669849007,0.167945690486041,1.8275111485297393,0.19258252558657526
10.07.2020,0.2627488897855385,0.08596131126315677,0.1907967164659817,1.8750944034188046,0.19333318026190832
11.07.2020,0.25502366504569424,0.08311065107926541,0.1907967164659817,1.9114373494114456,0.2028262508358735
12.07.2020,0.2552806237337481,0.08551566844878032,0.1907967164659817,1.9061202749574793,0.2089037882777647
13.07.2020,0.2815349477299701,0.0831501078025341,0.23492417958495526,1.949710463916405,0.2174808979673923
14.07.2020,0.25448994019370114,0.08175228991441442,0.2527489174482847,1.950339886263393,0.2493673432692239
15.07.2020,0.24709100893171082,0.07986741207073138,0.2797584390850536,1.9378199748017948,0.24374481451916744
16.07.2020,0.2549705154716412,0.08073572430051143,0.3245466635884342,1.9483479898430425,0.24330426692123347
17.07.2020,0.2615478556037409,0.07800656795962632,0.3537122291625809,1.8989758265723096,0.2507850174346769
18.07.2020,0.25549821832959446,0.08151822834948315,0.3537122291625809,1.8808229322756131,0.2503194118627918
19.07.2020,0.2546785856940929,0.08050399104167182,0.3537122291625809,1.8438713804912457,0.2534375192561071
20.07.2020,0.28552489055708413,0.08167552287613813,0.4901103572550209,1.8180477275005287,0.25553313972752817
21.07.2020,0.32067918550717156,0.08245494897467474,0.5261912351644034,1.79452611211295,0.21601478582985134
22.07.2020,0.3323842581668376,0.08928767646249744,0.5503064020472707,1.767961700035951,0.2168224104278544
23.07.2020,0.37529576093242684,0.09363455122708396,0.6144246514682479,1.7240374625431107,0.22277488329507195
24.07.2020,0.39116360775964854,0.09476894597571228,0.6564001782092406,1.724839905292524,0.22613271890123615
25.07.2020,0.38560561665253656,0.0961268140700894,0.6564001782092406,1.695922651303313,0.2225913700022631
26.07.2020,0.3855985322620462,0.09813308634342695,0.6564001782092406,1.6600655043071058,0.22323901250176664
27.07.2020,0.4196782160843437,0.09678013583060517,0.7385133394985856,1.6318112064560883,0.2276422679907028
28.07.2020,0.41655314803107785,0.10102203086073026,0.75893324119764,1.5932860551678234,0.23227597604772302
29.07.2020,0.449972739546254,0.10137058388627411,0.7895049202204525,1.556076192786435,0.24323091371942565
30.07.2020,0.45751811287355526,0.10564409879493418,0.7908449741077749,1.5353659299408788,0.24585368600013058
31.07.2020,0.4686861875659912,0.11287663709246391,0.8263600948232354,1.4746763951912067,0.2506336067239619
01.08.2020,0.4671276769187392,0.11396321461768918,0.8263600948232354,1.432075525058222,0.24994878425322947
02.08.2020,0.4670565035210293,0.11292373603060908,0.8263600948232354,1.386827997035221,0.2491428372237767
03.08.2020,0.5167465391317322,0.1123287176869553,0.9152388554320988,1.3128110633956733,0.2602853958649503
04.08.2020,0.5406726486212265,0.11154639751365643,1.0985719850497293,1.284273216415144,0.26544186979689927
05.08.2020,0.5518703250026559,0.11693727759938967,1.1344870924971948,1.2368595343120294,0.26956831741766274
06.08.2020,0.5611977856285454,0.11784805439654644,1.1845158925629098,1.1914354574824415,0.2741418432792596
07.08.2020,0.6239507105921245,0.12758549257193624,1.2375549584087076,1.1633400500242144,0.27418406774518717
08.08.2020,0.6242664961305966,0.13040856369784354,1.2375549584087076,1.1676887723083174,0.27336188107042847
09.08.2020,0.6244389993941747,0.1431358397854415,1.2375549584087076,1.1767632908174743,0.2894885265500581
10.08.2020,0.6996319501695482,0.14874600656749162,1.2067385736859502,1.1948178681393478,0.2830810320118097
11.08.2020,0.7225544867929784,0.1612768242312477,1.0903794948468413,1.1666560878648105,0.3043051376087799
12.08.2020,0.7699412081499174,0.16626039436540105,1.089807615536063,1.156398067383664,0.3091868018915024
13.08.2020,0.8268641756000363,0.17286144419025704,1.225866409903309,1.1191879674591785,0.31669994293920606
14.08.2020,0.8490076147563536,0.17372720005748016,1.250102831886084,1.1317595305328354,0.3409591962323382
15.08.2020,1.0269374757640972,0.18942274752030044,1.250102831886084,1.0867959997583767,0.35265664278878084
16.08.2020,1.1957813518644467,0.18986388802110502,1.250102831886084,1.0234481041091616,0.3514140425007408
17.08.2020,0.9445160032809864,0.19310109469877187,1.5364329066222997,0.9770900900946362,0.34609219930384194
18.08.2020,0.9785025438507391,0.19216825719168099,1.5792413921164223,0.9350265159205609,0.34328228243293085
19.08.2020,1.0332581565274856,0.2011199803397568,1.702173259517151,0.9010607067781748,0.33298927447689863
20.08.2020,1.1375342183452102,0.21850197941896016,1.6462600741667281,0.8756263107686824,0.33382639407767173
21.08.2020,1.23301400627131,0.23881424782400149,1.7222437099155588,0.8067822632817677,0.3147710318028956
22.08.2020,1.2318059709916092,0.26278877807427387,1.7222437099155588,0.7820734264681962,0.3263556491946106
23.08.2020,1.3061282850180032,0.3028096426985359,1.7222437099155588,0.7702783433515216,0.32247677661114843
24.08.2020,1.3708917455353304,0.33730075162179307,1.761501589101867,0.7552483936067166,0.3329244354624356
25.08.2020,1.4342792435813858,0.36284493263918416,1.808816869090229,0.7436790361342146,0.3353482711394894
26.08.2020,1.2410320245675166,0.4015446989450087,1.7997874466341588,0.728258638416684,0.3482720812527035
27.08.2020,1.5379786906317732,0.43120571216685777,1.857268282133713,0.735698002166117,0.3620217600548535
28.08.2020,1.6388193956450474,0.4574036716494304,1.874511809786232,0.7268961305755663,0.37099364365400295
29.08.2020,1.7117861805781074,0.4756093582070329,1.874511809786232,0.7149877126438868,0.36003838457776866
30.08.2020,1.714163387380237,0.4817750456633048,1.874511809786232,0.716394257343763,0.38892702783368444
31.08.2020,1.7540651267617824,0.48232869458975774,1.9238602500652355,0.7109290094993934,0.4064582659174441
01.09.2020,1.8006660100615497,0.4859898462373659,1.9235521502204371,0.7041576610510464,0.4104948263041388
02.09.2020,2.0967428278561537,0.4813819331340624,1.9311911162511535,0.6942267115353239,0.42462313646311806
03.09.2020,1.8457936002605246,0.47821625477308227,1.8694544529207135,0.6758366662903423,0.43256470881430914
04.09.2020,1.853941051463541,0.4898590614775099,1.850550247837904,0.6749582189478378,0.4594611979316828
05.09.2020,1.951484198450204,0.5002494218516321,1.850550247837904,0.671378695563554,0.48763531843322977
06.09.2020,1.9856049270065381,0.4941741784805573,1.850550247837904,0.6562107243720793,0.5361706237197311
07.09.2020,2.012771143770096,0.5002991308031082,1.8443763015894596,0.6326809672588366,0.5967488211276935
08.09.2020,2.0464487993898786,0.5187128115327093,1.8375773673221791,0.5939367595030793,0.6412771170102987
09.09.2020,2.062894966691911,0.521522496594884,1.8142535587299335,0.5758857954592608,0.6853371820469505
10.09.2020,2.120336565729413,0.5290411165046381,1.8303597874972735,0.5589851644874967,0.7279550209988989
11.09.2020,2.0938189403895326,0.5199018256325805,1.8380830729017197,0.5464396238949656,0.7857160516980307
12.09.2020,2.143419500990226,0.5070797464176845,1.8380830729017197,0.547023435288445,0.8475192642561149
13.09.2020,2.0817193088358077,0.5127328768036924,1.8380830729017197,0.5690673487452933,0.8539288275394005
14.09.2020,2.1289178263674637,0.5036023102180598,1.7689611317913327,0.5843566856081671,0.8344809097080651
15.09.2020,2.1295192776754925,0.49425235477162416,1.7523608544604197,0.6045974778462179,0.8528122117849646
16.09.2020,2.139424524720062,0.4928625764407172,1.7805035432119802,0.6115169011260201,0.897031815028333
17.09.2020,2.1047833857700953,0.489435509400265,1.7600620743026678,0.6204292183778897,0.9077175634280692
18.09.2020,2.173961540387711,0.5008835013440777,1.774535574253307,0.6280775063860735,0.9284222841954383
19.09.2020,2.1855970851317825,0.5048833980928826,1.774535574253307,0.6241679338142294,0.9538290631540044
20.09.2020,2.278919108859417,0.5086772841989708,1.774535574253307,0.6231701703575443,0.9659241907662194
21.09.2020,2.225069364542141,0.5233176664214474,1.7847368695192094,0.6190574449872832,1.0222091784896101
22.09.2020,2.2524252212688536,0.5288633719308035,1.7874260475737735,0.6179173050846752,1.0791046360546457
23.09.2020,2.287046907496942,0.535196241229427,1.7587011677300837,0.6202767438163452,1.144725245756709
24.09.2020,2.3941240361977867,0.5419362083220823,1.7155796787482085,0.6234828826607932,1.2471053516910338
25.09.2020,2.407117548077896,0.5387193665514339,1.6359825334169678,0.6127040756547828,1.3205493142649787
26.09.2020,2.3608766242223256,0.5466154252510381,1.6359825334169678,0.6041241883800258,1.3606119118275455
27.09.2020,2.3164328833695778,0.5520530098363816,1.6359825334169678,0.5847292766881288,1.4074910625016084
28.09.2020,2.2621200413869995,0.5562465189515364,1.5682607443089396,0.5934798775694178,1.3822379485997545
29.09.2020,2.169428365273428,0.5654652983030629,1.338508278709049,0.5977571350284462,1.4379526945053194
30.09.2020,2.1450927371022876,0.5720362320078507,1.5015702343427042,0.589344740196921,1.4469256237682515
01.10.2020,2.017105539560722,0.6033083703787009,1.4570760902107442,0.5800876109339861,1.4339255521824652
02.10.2020,1.8767444812394125,0.6260272915097218,1.4159126955030101,0.5886348506528256,1.4151091194170475
03.10.2020,1.883968074341197,0.6657954903586119,1.4159126955030101,0.5962407658478923,1.6039184646889226
04.10.2020,1.892482347244259,0.6980205038971563,1.4159126955030101,0.5922131274960013,2.0950261526330656
05.10.2020,1.9084411262387875,0.7282521567556609,1.2067901483874472,0.5884108462410191,2.318733666313733
06.10.2020,1.9550594303762678,0.7694274573158689,1.4175074724495462,0.5898471385203036,2.4883451986061096
07.10.2020,2.007859495295851,0.8440448247447859,1.1996417884042276,0.6067572301446467,2.6418203440807653
08.10.2020,2.0578000567548247,0.9191483060618848,1.2370193163276357,0.6250010512239219,2.88304213921093
09.10.2020,2.1917346865937355,1.0334579578351417,1.244579631934569,0.6236004388362575,3.018889872080845
10.10.2020,2.336780827241825,1.1443684950515536,1.244579631934569,0.630855575762368,3.001942521225736
11.10.2020,2.3611559001974984,1.2532764796171472,1.244579631934569,0.653571556584832,2.632351451603725
12.10.2020,2.4084553932686115,1.3400694514775093,1.2820766650473077,0.6590518825309547,2.6058205639074115
13.10.2020,2.4133292958901995,1.4576561862929946,1.1857455891805502,0.6654205935007306,2.6018242370556854
14.10.2020,2.423560732258712,1.5852054966150682,1.1950033853738147,0.6780879533286546,2.664421057801462
15.10.2020,2.5829287204058184,1.7318277426954451,1.1922132216826653,0.6832162277224224,2.618731660048909
16.10.2020,2.5912889023885,1.8797434549380536,1.2123200396917535,0.7054187902803293,2.5978438872203435
17.10.2020,2.5951637486451706,2.0404136612494526,1.2123200396917535,0.6995179851887287,2.557120403451093
18.10.2020,2.7631041964828653,2.2327994310466273,1.2123200396917535,0.7046717478905788,2.5896196582708066
19.10.2020,2.8108639016185846,2.368898267300633,1.3281289950909605,0.7461332018301895,2.630945272521364
20.10.2020,2.868247771667323,2.501208599343033,1.4171250832577231,0.7616504349601029,2.6440737996956263
21.10.2020,2.8597927725036856,2.714387753317945,1.4716316530774414,0.7600582986096069,2.6997386930526988
22.10.2020,2.9248983931277754,2.887867723791875,1.5603311970272251,0.7816588431653765,2.6702301245604008
23.10.2020,3.0822052744362254,3.100362997537434,1.6011990441152493,0.7944628834787705,2.7005599435302465
24.10.2020,3.154898892536643,3.2804801983889496,1.6011990441152493,0.8287368753417227,2.761116396928242
25.10.2020,2.7703921467951913,3.4674459799544928,1.6011990441152493,0.8382207760799838,2.7484686742183513
26.10.2020,3.469731160632477,3.60753292917814,1.7359295194600963,0.8259966508197165,2.71834841710434
27.10.2020,3.5713063928843014,3.81962497585481,1.7721078627854119,0.8453828907205285,2.672527586240484
28.10.2020,3.600429475886476,3.951901966912707,1.7796123861661883,0.8812680863128125,2.5576348286414157
29.10.2020,3.5381116771368233,4.090960035776416,1.7777894014102709,0.8919334040234833,2.52310667162919
30.10.2020,3.4829438848548824,4.223826733410768,1.816652556479107,0.912560957879261,2.522294949226463
31.10.2020,3.251215356717119,4.345613211841153,1.816652556479107,0.9185820156717425,2.44301192747479
01.11.2020,3.6341072155792267,4.372028736018095,1.816652556479107,0.9385890549978374,2.4404625187806923
02.11.2020,3.7553852211883276,4.358107755941609,1.76688621823264,0.9585126763623366,2.3609811384251835
03.11.2020,4.010971959780012,4.330839045096452,1.7422853554868265,1.0232330905819755,2.2674629228029035
04.11.2020,3.178394770033177,4.273122611936784,1.7735102014723971,1.0344268401077215,2.2182426522439664
05.11.2020,3.1776666122810977,4.246860648016242,1.7207820567305208,1.079294842650097,2.182670103911803
06.11.2020,3.1736021600021895,4.181476237072972,1.6518275107408624,1.107977804583412,2.1182115137305315
07.11.2020,3.5331757985040646,4.140259648860125,1.6518275107408624,1.1556861181421865,2.1134024747481335
08.11.2020,3.3730480635459648,4.027730514220702,1.6518275107408624,1.2065356728242238,2.03630440026597
09.11.2020,2.5019791281382955,3.965602312865066,1.552107572995619,1.246339647128917,2.0306506616396827
10.11.2020,2.01377726314132,3.9361102950876856,1.3371477560540133,1.2470227030734702,1.9996072893599481
11.11.2020,2.6921767629990647,3.834788051337329,1.430502427410397,1.3002034058834027,1.9309383138842355
12.11.2020,2.416258757157653,3.7387136258070757,1.3834375615480063,1.3256333608150874,1.9977040196605367
13.11.2020,2.0656454465427543,3.6319686320145275,1.3496292852848888,1.3797816643580698,2.003765522662303
14.11.2020,1.5737607527267632,3.4533074016579492,1.3496292852848888,1.411834729472671,1.9839939970959937
15.11.2020,1.4610959346693357,3.3611367494073527,1.3496292852848888,1.4218870304335334,1.9983910390848347
16.11.2020,1.3651070218360029,3.306650040339354,1.1613023711382797,1.4527883556644394,1.9654815448553022
17.11.2020,1.510099863521182,3.166037450601738,1.2868887398970408,1.4700591098996987,1.9312225610197833
18.11.2020,1.4308748915018372,3.0885658272224026,1.0543856077081808,1.4805868613680833,1.8639203834740754
19.11.2020,1.3285472763239372,2.967208787709505,1.0098122613535752,1.5006991319472556,1.7124133594191249
20.11.2020,1.307140783531027,2.8258304696516423,0.9378384171938963,1.503640814906531,1.6095107257191692
21.11.2020,1.1926603141270402,2.7142978530115713,0.9378384171938963,1.500900175098897,1.5113457510141382
22.11.2020,1.08509084370216,2.583445124133519,0.9378384171938963,1.4909259922264373,1.4247370839596951
23.11.2020,1.0474634630797994,2.4843702019504907,0.8005346864482327,1.5045373908122137,1.348019508428085
24.11.2020,0.7931426326894065,2.334760042414099,0.785326144203115,1.4939727741682538,1.2479904913964985
25.11.2020,0.7043152504989,2.193034570299225,0.7319716864745482,1.4820415384754688,1.2186791523548612
26.11.2020,0.6475818486663439,2.066624881827752,0.6893170076390515,1.3752732509493455,1.1509805104489423
27.11.2020,0.5737450184530768,1.9282305211079946,0.6447288493750197,1.3672588825667258,1.085892748365048
28.11.2020,0.5361955121239389,1.8035928083629469,0.6447288493750197,1.3352215798809095,1.0359455604971723
29.11.2020,0.5117771083798008,1.6988802175351618,0.6447288493750197,1.3132601685142722,0.9659577622390191
